driver_id,name,phone,city,zone_id,vehicle_type,joining_date,account_age_days,is_active,kyc_status,aadhaar_verified,dl_verified,dl_expired,vehicle_rc_verified,bank_account_verified,bank_account_type,trips_last_30d,completion_rate_30d,cancel_rate_30d,dispute_rate_30d,cash_trip_ratio_30d,avg_rating_30d,night_trip_ratio_30d,avg_fare_30d,avg_distance_30d,total_trips_lifetime,monthly_earnings_avg,churn_risk,shared_device_flag,duplicate_account_flag,document_mismatch_flag,fraud_ring_id,ring_role
42c24579-53bc-4b6e-9dab-f512cd501f14,Shivakumar Hegde,+916729114314,bangalore,blr_bannerghatta,mini_truck,2024-01-25,819,True,unverified,False,True,False,True,True,upi,48,0.9211,0.0289,0.0012,0.2243,4.6,0.022,372.44,10.36,2481,29445.35,0.0701,False,False,False,,
7673862e-b5e1-49da-b7b2-0c89a73f94d3,Rajan Siddiqui,+919277060076,bangalore,blr_rajajinagar,truck_14ft,2023-06-16,1042,True,pending,False,True,False,True,True,upi,66,0.9265,0.0235,0.0007,0.2505,4.19,0.0123,1728.7,43.73,2127,34893.75,0.0959,False,False,False,,
1a6bed9c-8bf9-44b9-bbc4-6e7b0b557355,Nilesh Nair,+918228431927,bangalore,blr_hebbal,truck_17ft,2021-11-17,1618,True,verified,True,True,True,True,True,bank,74,0.9397,0.0103,0.0003,0.175,4.61,0.1027,1955.31,22.04,4101,68031.67,0.0992,False,False,False,,
1d4a54c4-7966-4e2e-ab0e-d9a543b583d1,Venkatesh Hegde,+919799870363,bangalore,blr_btm,three_wheeler,2021-12-07,1598,True,verified,True,True,False,True,True,bank,82,0.9454,0.0046,0.0016,0.1887,4.54,0.0521,193.31,8.4,4478,11949.26,0.0215,False,False,False,,
37b66b20-3e8a-4fe9-b3cd-f891702f81e9,Ravi Joshi,+918752351121,bangalore,blr_koramangala,two_wheeler,2025-03-22,397,True,verified,True,True,False,True,True,bank,50,0.9216,0.0284,0.0059,0.2769,4.48,0.0132,73.8,5.32,1189,7890.15,0.25,False,False,False,,
b9320656-2066-42b5-9099-3106437fc4ec,Abdul Patil,+917847946178,bangalore,blr_bannerghatta,mini_truck,2024-05-25,698,True,verified,True,True,False,True,True,bank,66,0.9477,0.0023,0.0016,0.2187,4.59,0.0299,482.19,12.41,1884,25436.3,0.1229,False,False,False,,
80510179-ed53-4e62-9b5f-b3194d1abcab,Selvam Gowda,+917547758910,bangalore,blr_indiranagar,two_wheeler,2024-11-24,515,True,verified,True,True,False,True,True,upi,94,0.909,0.041,0.0049,0.1964,4.26,0.009,124.59,12.85,1461,6435.16,0.2407,False,False,False,,
5084fcc6-2649-40d4-af3c-d4120359fa55,Selvam Ghosh,+919564844354,bangalore,blr_hebbal,three_wheeler,2024-09-27,573,True,verified,True,True,False,True,True,upi,47,0.9295,0.0205,0.0014,0.207,4.06,0.005,273.15,15.59,2051,15902.95,0.1229,False,False,False,,
31479ade-c5fe-48a5-a802-ca60d50cfad7,Ganesh Naidu,+919897037317,bangalore,blr_hebbal,three_wheeler,2025-11-01,173,True,verified,True,True,False,True,True,upi,86,0.9042,0.0458,0.0002,0.11,4.27,0.0646,121.86,5.93,300,7920.44,0.2895,False,False,False,,
95e5f34a-0f76-4398-9822-c5bff180aef8,Satish Joshi,+918694677419,bangalore,blr_electronic_city,three_wheeler,2022-10-04,1297,True,verified,True,True,True,True,True,upi,73,0.932,0.018,0.0007,0.1876,3.86,0.0186,269.19,13.44,2665,10566.01,0.1339,False,False,False,,
895ef2dc-39da-433c-8ee3-ce10bedd9878,Arjun Nair,+919477951793,bangalore,blr_jayanagar,two_wheeler,2025-01-04,474,True,verified,True,True,False,True,True,bank,66,0.9394,0.0106,0.0013,0.1747,4.56,0.0559,54.56,1.93,1062,5420.74,0.1877,False,False,False,,
1703bdcc-c89b-411a-98e0-c9ef1c9dbb4b,Mahesh Nayak,+916667229121,bangalore,blr_hsr,two_wheeler,2024-08-29,602,True,verified,True,True,False,True,True,upi,100,0.9472,0.0028,0.0018,0.3488,4.3,0.0094,119.94,8.87,1096,4159.84,0.3191,False,False,False,,
da799123-9045-4d32-ae99-af2cea5e48f8,Deepak Siddiqui,+917430608211,bangalore,blr_rajajinagar,two_wheeler,2022-05-28,1426,True,verified,True,True,True,True,True,bank,57,0.8992,0.0508,0.0029,0.1483,4.31,0.0087,65.36,6.36,4369,6586.84,0.255,False,False,False,,
00e3b0b9-26b2-4562-aa63-6edb3d1b64a8,Babu Gupta,+918908994150,bangalore,blr_indiranagar,mini_truck,2025-12-28,116,True,verified,True,True,False,True,True,bank,58,0.9392,0.0108,0.0037,0.1785,4.6,0.039,311.08,9.29,382,31538.39,0.0,False,False,False,,
76b16f98-e5e7-4ef2-b3d9-d6fd8c9aa2cd,Babu Mukherjee,+916564427526,bangalore,blr_marathahalli,truck_14ft,2025-03-30,389,True,verified,True,True,False,True,True,bank,12,0.9463,0.0037,0.003,0.1565,4.36,0.0434,1825.07,30.16,1531,64438.59,0.0268,False,False,False,,
7bdb4d1c-d974-4ab9-885d-31bfd8e2f31c,Karthi Mishra,+919588736231,bangalore,blr_whitefield,truck_14ft,2025-02-16,431,True,unverified,False,True,False,True,True,upi,78,0.9468,0.0032,0.0051,0.2099,4.33,0.0367,1894.75,44.88,1197,58236.48,0.1748,False,False,False,,
13628fa1-4d89-4bcd-a914-e2614fd68545,Shivakumar Babu,+919577610083,bangalore,blr_yeshwanthpur,mini_truck,2025-06-21,306,True,verified,True,True,False,True,True,bank,50,0.7663,0.1837,0.0136,0.3872,3.83,0.2327,632.57,23.89,628,15483.22,0.0763,False,False,False,,
3a01c442-fccb-47f4-9687-407a9291f7ea,Ashok Joshi,+916410667014,bangalore,blr_hebbal,truck_14ft,2023-02-28,1150,True,verified,True,True,False,True,True,upi,59,0.9465,0.0035,0.0025,0.2181,4.46,0.0259,1031.44,25.31,2024,31149.59,0.0883,False,False,False,,
18c03168-df98-4315-ab48-67a8c367902b,Babu Tiwari,+917146685849,bangalore,blr_hebbal,mini_truck,2020-08-22,2070,True,pending,True,True,True,True,False,bank,95,0.9154,0.0346,0.0002,0.2152,3.96,0.0412,616.75,30.0,6368,14389.02,0.0065,False,False,False,,
2205b30f-2a33-4ab6-bff6-e53f3281f7eb,Anil Menon,+918263616648,bangalore,blr_rajajinagar,truck_17ft,2025-10-15,190,True,pending,False,True,False,True,True,bank,71,0.9298,0.0202,0.0001,0.1876,4.97,0.0403,1746.9,30.07,609,77040.97,0.1354,False,False,False,,
ae8d90fa-4ae4-4c2f-9a26-13268a5c6e95,Thirumalai Kumar,+916895302464,bangalore,blr_whitefield,mini_truck,2024-12-14,495,True,verified,True,True,False,True,True,cash,74,0.9329,0.0171,0.0024,0.1267,4.83,0.0581,597.69,18.8,927,12020.9,0.0126,True,False,False,,
20850e44-f3d6-4d45-83be-09b549ec033d,Girish Shah,+916188156337,bangalore,blr_bannerghatta,mini_truck,2020-11-29,1971,True,verified,True,True,True,True,True,upi,17,0.9364,0.0136,0.0011,0.1454,4.78,0.0332,369.57,14.7,7491,38836.78,0.0881,False,False,False,,
a385b9f1-e3d0-487d-9223-3440469f5d80,Kishan Das,+916155579542,bangalore,blr_marathahalli,truck_17ft,2020-05-30,2154,True,verified,True,True,False,True,True,upi,84,0.9498,0.0002,0.0033,0.1259,4.85,0.0878,2443.01,75.67,6184,84773.49,0.1821,False,False,False,,
fcac5b7b-fe47-420a-9b9c-a5a708fdd54b,Salman Agarwal,+918890573198,bangalore,blr_whitefield,three_wheeler,2021-06-01,1787,True,verified,True,True,False,True,True,bank,71,0.9453,0.0047,0.0008,0.1711,4.31,0.0199,206.95,6.71,5691,12459.76,0.0732,False,False,False,,
3fdf22e7-d669-4c76-a342-a201e2962733,Anil Rao,+919247195624,bangalore,blr_btm,three_wheeler,2022-03-24,1491,True,verified,True,True,False,True,True,bank,74,0.9364,0.0136,0.0006,0.1798,4.37,0.0977,324.22,15.95,5844,16796.35,0.0273,False,False,False,,
2290e2a2-abaf-41a6-9f24-87c25351e442,Senthil Kulkarni,+918873819748,bangalore,blr_bannerghatta,two_wheeler,2023-12-03,872,False,verified,True,True,False,True,True,cash,46,0.9278,0.0222,0.0003,0.1899,4.4,0.0547,123.72,8.98,1728,3952.29,0.2271,False,False,False,,
c39dd147-3f66-4028-9366-76dd01e9daa3,Rohan Patel,+916516273805,bangalore,blr_rajajinagar,two_wheeler,2022-05-23,1431,True,verified,True,True,True,True,True,bank,57,0.9373,0.0127,0.0013,0.2225,4.68,0.0751,109.09,8.9,1958,2850.11,0.205,False,False,False,,
bddc5dfb-a382-46a4-b1e7-7934b68a907f,Mukesh Naidu,+919326530549,bangalore,blr_hsr,two_wheeler,2024-12-05,504,True,verified,True,True,False,True,True,upi,55,0.9395,0.0105,0.0016,0.202,4.19,0.0175,56.25,3.17,693,2868.71,0.3037,False,False,False,,
7b19ff98-215f-4f67-a7bf-d127fe7bf6eb,Sanjay Das,+918791886843,bangalore,blr_rajajinagar,three_wheeler,2025-07-02,295,True,verified,True,True,False,True,True,bank,56,0.942,0.008,0.0003,0.1634,4.63,0.0151,232.03,11.0,1072,14850.23,0.0564,False,False,False,,
c80be713-2e86-474e-982d-23697a157233,Rohan Verma,+919330334145,bangalore,blr_btm,mini_truck,2022-12-12,1228,True,unverified,True,True,True,True,True,upi,91,0.9341,0.0159,0.0018,0.1177,4.32,0.0333,576.03,18.1,5216,33369.65,0.0233,False,False,False,,
b9148e9c-0d08-4b38-b937-85e90ac153b1,Raja Mukherjee,+918352023769,bangalore,blr_btm,three_wheeler,2024-04-29,724,False,verified,True,True,False,True,True,upi,65,0.9305,0.0195,0.0001,0.1603,4.21,0.0386,133.92,4.39,1639,8781.23,0.1341,False,False,False,,
c389e5da-e0a9-4f36-8f99-ac1ba5ff6f3e,Abdul Rao,+917987454041,bangalore,blr_yeshwanthpur,two_wheeler,2022-02-01,1542,True,verified,True,True,True,True,True,bank,62,0.9363,0.0137,0.0005,0.204,4.55,0.0102,128.05,10.36,3019,3992.9,0.3222,False,False,False,,
42b9e9f5-8003-4819-8bbb-13a2510b9167,Naveen Garg,+918412487754,bangalore,blr_koramangala,two_wheeler,2025-06-29,298,True,pending,True,True,False,True,True,cash,46,0.9484,0.0016,0.0005,0.1057,4.64,0.051,101.08,9.63,611,3828.09,0.2728,False,False,False,,
cb0bfd57-8b61-44e0-a9c8-9accb3dc6995,Rajan Ghosh,+919399977825,bangalore,blr_rajajinagar,two_wheeler,2025-11-29,145,True,pending,True,True,False,True,True,cash,77,0.9399,0.0101,0.0043,0.1821,4.24,0.003,69.07,4.92,203,3205.72,0.266,False,False,False,,
01895006-438a-4c30-9600-a1e2c987a766,Karthi Naidu,+917231916712,bangalore,blr_marathahalli,two_wheeler,2020-09-24,2037,True,verified,True,True,True,True,True,bank,57,0.9337,0.0163,0.0008,0.1003,4.23,0.0118,54.47,4.73,6856,7113.72,0.2188,False,False,False,,
da13fa90-0477-40d7-91e0-f624cd1e0560,Mohan Rao,+917405034159,bangalore,blr_yeshwanthpur,mini_truck,2021-04-25,1824,True,verified,True,True,False,True,True,upi,93,0.9187,0.0313,0.0135,0.185,4.44,0.02,450.4,15.2,5234,23396.1,0.0469,False,False,False,,
2ea1e512-ff44-4c55-a14c-7b90e309c8d4,Thirumalai Rao,+919463880903,bangalore,blr_rajajinagar,three_wheeler,2024-07-28,634,True,pending,False,True,False,True,True,upi,81,0.9481,0.0019,0.0033,0.0807,4.4,0.0233,225.78,10.16,1987,14172.07,0.0509,False,False,False,,
088d70c7-08b7-4154-9253-3f76cb1a1d30,Imran Pandey,+919882780446,bangalore,blr_yeshwanthpur,two_wheeler,2025-11-27,147,True,expired,True,True,False,True,True,upi,105,0.9151,0.0349,0.0036,0.1197,3.93,0.0027,84.35,7.07,427,6309.51,0.264,False,False,False,,
e24c40b1-17c4-4e66-84f9-61f242efeb1d,Suresh Mishra,+918659541412,bangalore,blr_bannerghatta,three_wheeler,2024-10-07,563,True,unverified,True,True,False,True,True,upi,108,0.9437,0.0063,0.0,0.1841,4.45,0.0271,230.18,14.4,1735,13551.8,0.0738,False,True,False,,
18d6db42-87c8-4a68-97b9-03c0c172273e,Suresh Ansari,+918390149145,bangalore,blr_bannerghatta,mini_truck,2022-07-03,1390,False,verified,True,True,False,True,True,upi,49,0.9246,0.0254,0.0016,0.1498,4.7,0.0298,468.95,10.19,5504,37390.84,0.1608,False,False,False,,
c4ad2d24-ea11-4acf-a606-ae02a48ebfb8,Vijay Joshi,+919965976032,bangalore,blr_electronic_city,mini_truck,2022-07-02,1391,True,pending,True,True,True,True,True,upi,51,0.9443,0.0057,0.0032,0.1902,4.33,0.0393,708.49,30.0,3704,23588.11,0.1004,False,False,False,,
ea188b97-7cac-430f-8bf9-be9ebb89cf68,Rajesh Chatterjee,+919269859235,bangalore,blr_hebbal,two_wheeler,2023-05-10,1079,True,verified,True,True,False,True,True,upi,48,0.7372,0.2128,0.0839,0.3847,2.56,0.3261,68.22,5.65,1484,2850.01,0.4789,False,False,False,,
b7a7df51-d76c-4074-b805-18e78f070f03,Rajan Shukla,+917781960376,bangalore,blr_jayanagar,two_wheeler,2024-05-09,714,True,verified,True,True,False,True,True,upi,57,0.9346,0.0154,0.0051,0.2376,3.99,0.0378,65.86,6.75,1886,6977.04,0.2437,False,False,False,,
c73c2a8a-63bc-4295-8118-1fa0113e38f4,Santosh Agarwal,+919984941174,bangalore,blr_bannerghatta,two_wheeler,2024-05-03,720,True,verified,True,True,False,True,True,upi,63,0.9413,0.0087,0.0101,0.1823,4.36,0.0526,119.65,15.0,1558,4883.74,0.3037,False,False,False,,
2f03d61a-de73-4985-ab50-733e69ef780d,Arjun Dubey,+919498852423,bangalore,blr_btm,two_wheeler,2025-09-23,212,True,verified,True,True,False,True,True,upi,84,0.945,0.005,0.0004,0.1486,4.13,0.0346,160.46,11.94,405,3773.89,0.2498,False,False,False,,
59af79b8-41ff-4720-9ace-8e9680444467,Vijay Joshi,+918506143296,bangalore,blr_indiranagar,two_wheeler,2022-02-05,1538,True,verified,True,True,True,True,True,cash,58,0.934,0.016,0.0003,0.1448,4.87,0.0041,66.75,4.55,685,931.34,0.182,False,False,False,,
6d5b0f03-503d-4e91-a00a-8b54b3586be3,Arjun Nayak,+918154384601,bangalore,blr_rajajinagar,two_wheeler,2023-01-16,1193,True,unverified,True,True,False,True,True,upi,93,0.9487,0.0013,0.0012,0.1312,4.57,0.0456,106.67,11.4,2461,3906.9,0.18,False,False,False,,
0021500e-89c5-4e9e-acf0-dbaa07defaee,Manish Mukherjee,+917632030193,bangalore,blr_whitefield,two_wheeler,2023-10-02,934,True,unverified,True,True,False,False,True,upi,87,0.9206,0.0294,0.0027,0.1333,4.12,0.0048,129.22,12.47,2106,5367.14,0.1959,False,False,True,,
4e5ef843-ff93-43b5-a421-aac6dd3fca63,Imran Shah,+919665628576,bangalore,blr_electronic_city,two_wheeler,2021-06-24,1764,True,verified,True,True,True,True,True,upi,96,0.873,0.077,0.0077,0.1544,4.24,0.0072,83.89,6.24,5597,7651.98,0.2848,False,False,False,,
3852f3b7-30b2-4b8f-9c1a-bc6cf7aca9fb,Dinesh Iyer,+917747358175,bangalore,blr_jayanagar,two_wheeler,2021-11-08,1627,True,verified,True,True,True,True,True,cash,73,0.5833,0.3667,0.0559,0.4485,2.75,0.2726,100.38,8.42,1863,2707.08,0.4946,False,False,False,,solo
2da6c985-5b40-488c-b836-84a976cd5388,Senthil Desai,+916587698435,bangalore,blr_marathahalli,two_wheeler,2025-11-30,144,True,verified,True,True,False,True,True,upi,64,0.8861,0.0639,0.0029,0.2422,4.95,0.0384,94.76,6.41,495,6760.47,0.2249,False,False,False,,
863abea5-df19-4575-a0be-0b14850cc505,Dinesh Tiwari,+918937348272,bangalore,blr_jayanagar,three_wheeler,2024-05-01,722,True,verified,True,True,False,True,True,upi,53,0.9307,0.0193,0.0006,0.1852,4.18,0.0307,232.64,11.99,1708,13435.28,0.0862,False,False,False,,
dc66ec63-6fc0-401e-aff1-e6b6bad3d40c,Mahesh Siddiqui,+919878014172,bangalore,blr_hebbal,three_wheeler,2021-04-01,1848,True,verified,True,True,False,True,True,bank,82,0.9356,0.0144,0.0019,0.1794,4.76,0.0276,225.38,12.66,5456,9625.25,0.0769,False,False,False,,
2759d603-1a4d-4a75-9a1f-cb5745bfd322,Thirumalai Tiwari,+917874234201,bangalore,blr_bannerghatta,three_wheeler,2022-03-13,1502,True,verified,True,True,False,True,True,upi,45,0.9344,0.0156,0.0032,0.1722,4.53,0.0025,201.72,11.21,3441,10013.19,0.0446,False,False,False,,
3537636f-e639-4d40-b89f-7e721ff47991,Vivek Chatterjee,+917949271533,bangalore,blr_electronic_city,mini_truck,2020-10-09,2022,True,verified,True,True,False,True,True,cash,78,0.9258,0.0242,0.0045,0.1459,4.64,0.0361,338.26,8.04,5644,16709.75,0.0439,False,False,False,,
f046e16b-572b-4188-9cbe-e94191950e5c,Kumar Reddy,+916850811665,bangalore,blr_btm,mini_truck,2022-11-16,1254,True,verified,True,True,True,True,True,upi,78,0.9228,0.0272,0.008,0.2473,3.69,0.0339,351.54,8.59,2954,20695.25,0.3075,False,False,False,,
861d8d0f-f7d4-4a02-b2fd-63fc71ecb431,Salman Chatterjee,+916658296811,bangalore,blr_koramangala,two_wheeler,2025-03-07,412,True,unverified,True,True,False,True,True,upi,100,0.9398,0.0102,0.0047,0.143,3.65,0.0151,85.99,8.66,1565,8027.81,0.2791,False,False,False,,
ba8d2d7a-517e-4e1c-b1a7-9e1c38e6f544,Krishan Kumar,+918263753073,bangalore,blr_btm,two_wheeler,2022-02-04,1539,True,pending,True,False,True,True,True,upi,47,0.9177,0.0323,0.0007,0.21,3.94,0.0182,98.9,9.58,4197,5385.64,0.2328,False,False,True,,
e1432f2d-5eaa-47f9-9bed-1bdbb29d1125,Venkatesh Garg,+919714996998,bangalore,blr_rajajinagar,mini_truck,2024-06-07,685,True,verified,True,True,False,True,True,cash,51,0.9314,0.0186,0.0042,0.1858,4.48,0.023,462.63,21.41,2285,27283.19,0.1089,False,False,False,,
f6615b8e-bbea-421d-a014-b4b5fcfef782,Pavan Pandey,+917514805191,bangalore,blr_yeshwanthpur,two_wheeler,2022-08-02,1360,True,verified,True,True,False,True,True,upi,52,0.9303,0.0197,0.0012,0.2088,4.06,0.0536,67.05,4.32,2806,3749.94,0.296,False,False,False,,
128ce4c8-ef50-4b72-9241-3e859e59127a,Naveen Mukherjee,+916807021028,bangalore,blr_jayanagar,three_wheeler,2026-03-02,52,True,verified,True,True,False,True,True,cash,65,0.9326,0.0174,0.003,0.1846,3.85,0.0195,270.32,16.71,122,8624.11,0.2087,False,False,False,,
968110c9-f685-4aab-b77a-7e24bb8e3990,Harish Bhat,+919207616735,bangalore,blr_rajajinagar,two_wheeler,2025-02-14,433,True,verified,True,True,False,True,True,bank,61,0.9326,0.0174,0.0031,0.1394,4.18,0.0815,119.21,10.83,1114,6256.18,0.3182,False,False,False,,
f5f7e312-e70e-4b6d-8728-bf9df247387d,Ravi Siddiqui,+917583991994,bangalore,blr_jayanagar,two_wheeler,2020-07-01,2122,True,pending,True,True,False,True,True,upi,66,0.9273,0.0227,0.0018,0.1337,4.4,0.0188,95.3,12.69,7465,6853.51,0.2206,False,False,False,,
b6377e9f-0bf2-42d9-8ffc-80534c5d419e,Arjun Babu,+917139767237,bangalore,blr_bannerghatta,truck_14ft,2024-12-04,505,True,verified,True,True,False,True,True,upi,62,0.7002,0.2498,0.1276,0.4441,3.65,0.248,2001.18,54.48,1946,60076.24,0.2803,False,False,False,,solo
e7ed7e29-9878-413e-9303-4fa803ec10b9,Rohan Murthy,+919233161430,bangalore,blr_rajajinagar,two_wheeler,2020-08-20,2072,False,pending,True,False,False,True,True,upi,67,0.9282,0.0218,0.001,0.1966,4.36,0.0732,99.18,6.63,3964,3389.62,0.179,False,False,True,,
d48fde66-ba0c-45bf-819b-b38ece4f9d1a,Naresh Siddiqui,+916808303168,bangalore,blr_yeshwanthpur,three_wheeler,2021-09-25,1671,True,verified,True,True,True,True,True,upi,49,0.9342,0.0158,0.0014,0.0488,4.49,0.056,197.56,14.19,2936,7908.41,0.2036,False,False,False,,
1440b73e-df4f-4428-a121-c99527d7647b,Santosh Mukherjee,+916474954507,bangalore,blr_rajajinagar,truck_14ft,2022-04-05,1479,True,verified,True,True,False,True,True,upi,73,0.9261,0.0239,0.0032,0.1652,3.77,0.0158,2020.11,49.36,1778,25141.3,0.2951,False,False,False,,
e22b839a-3a4b-4d18-a903-798a1031f66f,Babu Jain,+916582455896,bangalore,blr_bannerghatta,mini_truck,2025-05-19,339,True,verified,True,True,False,True,True,upi,53,0.9088,0.0412,0.0047,0.1897,4.35,0.0075,525.31,14.76,514,13458.73,0.1121,False,False,False,,
dd5c3ece-4ef8-4a14-8583-a77ccc434a3e,Vinod Nair,+918135195663,bangalore,blr_btm,truck_17ft,2021-03-11,1869,True,unverified,True,True,True,False,True,upi,57,0.8807,0.0693,0.0012,0.1604,4.06,0.0351,1659.05,19.82,5688,77189.6,0.1011,False,False,True,,
78554bc1-65c6-4c15-9d7f-319d4d0b532c,Thirumalai Menon,+918458548781,bangalore,blr_marathahalli,three_wheeler,2023-10-10,926,True,verified,True,True,True,True,True,upi,62,0.9289,0.0211,0.0051,0.2952,4.1,0.0563,142.01,9.1,2296,11824.38,0.1545,False,False,False,,
49abaaa8-9502-4464-b553-44c6f2349809,Mahesh Pillai,+919259685836,bangalore,blr_hsr,two_wheeler,2021-09-10,1686,True,verified,True,True,True,True,True,cash,76,0.8433,0.1067,0.0316,0.2688,4.12,0.1083,123.77,9.6,6114,8525.84,0.1046,False,False,False,,
7a17d4b2-a62a-4026-b211-17b4a1407f37,Babu Patel,+916358573643,bangalore,blr_bannerghatta,two_wheeler,2023-09-08,958,True,unverified,True,True,False,False,True,cash,93,0.9402,0.0098,0.0015,0.1596,4.33,0.0513,78.7,8.24,2168,3949.1,0.2628,False,False,True,,
32d6edf8-a064-4249-88d4-5fea724a7a8a,Vijay Patil,+916581972376,bangalore,blr_hebbal,two_wheeler,2020-09-15,2046,True,pending,True,True,False,True,True,upi,91,0.9234,0.0266,0.0018,0.2256,4.73,0.0246,78.11,7.38,4758,7464.33,0.178,False,False,False,,
1bb80e9a-2a06-4991-933d-4f652f1d12c0,Dinesh Verma,+916204947677,bangalore,blr_hsr,mini_truck,2024-07-10,652,False,verified,True,True,True,True,True,upi,88,0.9362,0.0138,0.0006,0.2117,4.07,0.0774,431.66,10.89,2604,28390.14,0.1193,False,False,False,,
e871db04-9db9-42ff-a651-74c4b423b610,Anil Gowda,+919413213950,bangalore,blr_electronic_city,mini_truck,2023-06-07,1051,True,pending,True,True,False,True,True,bank,102,0.9346,0.0154,0.0014,0.1271,4.02,0.0253,603.31,13.99,2197,14473.02,0.0875,False,False,False,,
e7580cc2-69f4-4375-a109-57dfad3996e2,Naveen Singh,+919162581920,bangalore,blr_koramangala,mini_truck,2023-09-03,963,True,pending,True,True,False,True,True,bank,55,0.8568,0.0932,0.0253,0.3824,3.76,0.0646,320.13,13.69,2121,20951.94,0.2957,False,False,False,,
451491f2-60c7-4649-b3e3-ec490b3d3ca6,Rajan Garg,+919988164010,bangalore,blr_hsr,two_wheeler,2021-04-21,1828,True,verified,True,True,False,True,True,upi,70,0.9354,0.0146,0.0009,0.1191,4.82,0.0322,85.34,7.94,4153,3973.53,0.1639,False,False,False,,
a451e3c8-501f-41ef-9a9b-19787525b3d3,Sunil Gupta,+919748665377,bangalore,blr_electronic_city,truck_17ft,2025-05-12,346,True,verified,True,True,False,True,True,upi,86,0.9453,0.0047,0.0006,0.1687,4.2,0.0083,2327.86,44.85,662,49240.98,0.074,False,False,False,,
c22ccc0b-ee68-4d2e-8bdf-beffcd9058c1,Raja Nair,+916114806532,bangalore,blr_marathahalli,mini_truck,2021-06-01,1787,True,verified,True,True,False,True,True,upi,60,0.9438,0.0062,0.0024,0.1603,3.82,0.0068,380.08,12.83,5141,23321.49,0.117,False,False,False,,
e514867e-2fdd-4101-9fd5-c2089e675a11,Prakash Rao,+918477042980,bangalore,blr_rajajinagar,two_wheeler,2024-08-01,630,True,verified,True,True,False,True,True,upi,69,0.9177,0.0323,0.0031,0.2011,4.38,0.0268,92.66,10.86,1712,6808.1,0.2365,False,False,False,,
4c30efaa-bcd9-4fd1-8817-0de01ff825ef,Mahesh Sharma,+916437702141,bangalore,blr_bannerghatta,two_wheeler,2025-10-30,175,True,verified,True,True,False,True,True,upi,73,0.9398,0.0102,0.0007,0.1887,4.53,0.0462,114.77,9.78,611,8667.1,0.0679,False,False,False,,
8e4e4983-aa26-4f8d-951f-1b60c4975acd,Arjun Jain,+917172254631,bangalore,blr_yeshwanthpur,two_wheeler,2025-05-02,356,True,verified,True,True,False,True,True,upi,72,0.9403,0.0097,0.0021,0.249,4.79,0.0245,93.12,9.62,708,3961.79,0.2501,False,False,False,,
636fa64f-30a2-4ae1-bc7c-416697980d4d,Naresh Gowda,+916377225569,bangalore,blr_jayanagar,mini_truck,2022-09-04,1327,True,verified,True,True,True,True,True,upi,85,0.936,0.014,0.001,0.2129,4.52,0.0244,452.24,11.91,803,4667.11,0.2415,False,False,False,,
3dd6b037-20c0-47a9-837f-3bb9a1a8dfc9,Rohan Gupta,+918751989377,bangalore,blr_jayanagar,mini_truck,2025-03-03,416,True,verified,True,True,False,True,True,upi,57,0.9394,0.0106,0.0002,0.2273,3.83,0.0355,277.13,2.0,1149,17542.14,0.0776,False,False,False,,
bbbf5245-d09e-4c54-8cac-bd15723a5785,Mohammed Khan,+916579335614,bangalore,blr_rajajinagar,two_wheeler,2022-12-16,1224,True,verified,True,True,False,True,True,upi,75,0.9481,0.0019,0.0021,0.178,3.61,0.0574,103.95,6.8,2879,5310.37,0.432,False,False,False,,
